chapter,character,Lines,id,Book,book_num,chapter_num,writer,director,imdb_rating,Episode
"Sozin's Comet, Part 3: Into the Inferno",Banished servant,5,13152,Fire,3,20,"Aaron Ehasz, Michael Dante DiMartino, Bryan Konietzko",Joaquim Dos Santos,9.8,60
"Sozin's Comet, Part 3: Into the Inferno",Banished servant,5,13150,Fire,3,20,"Aaron Ehasz, Michael Dante DiMartino, Bryan Konietzko",Joaquim Dos Santos,9.8,60
"Sozin's Comet, Part 3: Into the Inferno",Azula,27,13287,Fire,3,20,"Aaron Ehasz, Michael Dante DiMartino, Bryan Konietzko",Joaquim Dos Santos,9.8,60
"Sozin's Comet, Part 3: Into the Inferno",Azula,27,13282,Fire,3,20,"Aaron Ehasz, Michael Dante DiMartino, Bryan Konietzko",Joaquim Dos Santos,9.8,60
"Sozin's Comet, Part 3: Into the Inferno",Azula,27,13274,Fire,3,20,"Aaron Ehasz, Michael Dante DiMartino, Bryan Konietzko",Joaquim Dos Santos,9.8,60
"Sozin's Comet, Part 3: Into the Inferno",Azula,27,13271,Fire,3,20,"Aaron Ehasz, Michael Dante DiMartino, Bryan Konietzko",Joaquim Dos Santos,9.8,60
"Sozin's Comet, Part 3: Into the Inferno",Azula,27,13268,Fire,3,20,"Aaron Ehasz, Michael Dante DiMartino, Bryan Konietzko",Joaquim Dos Santos,9.8,60
"Sozin's Comet, Part 3: Into the Inferno",Azula,27,13231,Fire,3,20,"Aaron Ehasz, Michael Dante DiMartino, Bryan Konietzko",Joaquim Dos Santos,9.8,60
"Sozin's Comet, Part 3: Into the Inferno",Azula,27,13229,Fire,3,20,"Aaron Ehasz, Michael Dante DiMartino, Bryan Konietzko",Joaquim Dos Santos,9.8,60
"Sozin's Comet, Part 3: Into the Inferno",Azula,27,13227,Fire,3,20,"Aaron Ehasz, Michael Dante DiMartino, Bryan Konietzko",Joaquim Dos Santos,9.8,60
"Sozin's Comet, Part 3: Into the Inferno",Azula,27,13224,Fire,3,20,"Aaron Ehasz, Michael Dante DiMartino, Bryan Konietzko",Joaquim Dos Santos,9.8,60
"Sozin's Comet, Part 3: Into the Inferno",Azula,27,13217,Fire,3,20,"Aaron Ehasz, Michael Dante DiMartino, Bryan Konietzko",Joaquim Dos Santos,9.8,60
"Sozin's Comet, Part 3: Into the Inferno",Azula,27,13214,Fire,3,20,"Aaron Ehasz, Michael Dante DiMartino, Bryan Konietzko",Joaquim Dos Santos,9.8,60
"Sozin's Comet, Part 3: Into the Inferno",Azula,27,13212,Fire,3,20,"Aaron Ehasz, Michael Dante DiMartino, Bryan Konietzko",Joaquim Dos Santos,9.8,60
"Sozin's Comet, Part 3: Into the Inferno",Azula,27,13209,Fire,3,20,"Aaron Ehasz, Michael Dante DiMartino, Bryan Konietzko",Joaquim Dos Santos,9.8,60
"Sozin's Comet, Part 3: Into the Inferno",Azula,27,13207,Fire,3,20,"Aaron Ehasz, Michael Dante DiMartino, Bryan Konietzko",Joaquim Dos Santos,9.8,60
"Sozin's Comet, Part 3: Into the Inferno",Azula,27,13181,Fire,3,20,"Aaron Ehasz, Michael Dante DiMartino, Bryan Konietzko",Joaquim Dos Santos,9.8,60
"Sozin's Comet, Part 3: Into the Inferno",Azula,27,13179,Fire,3,20,"Aaron Ehasz, Michael Dante DiMartino, Bryan Konietzko",Joaquim Dos Santos,9.8,60
"Sozin's Comet, Part 3: Into the Inferno",Azula,27,13177,Fire,3,20,"Aaron Ehasz, Michael Dante DiMartino, Bryan Konietzko",Joaquim Dos Santos,9.8,60
"Sozin's Comet, Part 3: Into the Inferno",Azula,27,13175,Fire,3,20,"Aaron Ehasz, Michael Dante DiMartino, Bryan Konietzko",Joaquim Dos Santos,9.8,60
"Sozin's Comet, Part 3: Into the Inferno",Azula,27,13173,Fire,3,20,"Aaron Ehasz, Michael Dante DiMartino, Bryan Konietzko",Joaquim Dos Santos,9.8,60
"Sozin's Comet, Part 3: Into the Inferno",Azula,27,13171,Fire,3,20,"Aaron Ehasz, Michael Dante DiMartino, Bryan Konietzko",Joaquim Dos Santos,9.8,60
"Sozin's Comet, Part 3: Into the Inferno",Azula,27,13161,Fire,3,20,"Aaron Ehasz, Michael Dante DiMartino, Bryan Konietzko",Joaquim Dos Santos,9.8,60
"Sozin's Comet, Part 3: Into the Inferno",Azula,27,13159,Fire,3,20,"Aaron Ehasz, Michael Dante DiMartino, Bryan Konietzko",Joaquim Dos Santos,9.8,60
"Sozin's Comet, Part 3: Into the Inferno",Azula,27,13157,Fire,3,20,"Aaron Ehasz, Michael Dante DiMartino, Bryan Konietzko",Joaquim Dos Santos,9.8,60
"Sozin's Comet, Part 3: Into the Inferno",Azula,27,13155,Fire,3,20,"Aaron Ehasz, Michael Dante DiMartino, Bryan Konietzko",Joaquim Dos Santos,9.8,60
"Sozin's Comet, Part 3: Into the Inferno",Azula,27,13153,Fire,3,20,"Aaron Ehasz, Michael Dante DiMartino, Bryan Konietzko",Joaquim Dos Santos,9.8,60
"Sozin's Comet, Part 3: Into the Inferno",Azula,27,13151,Fire,3,20,"Aaron Ehasz, Michael Dante DiMartino, Bryan Konietzko",Joaquim Dos Santos,9.8,60
"Sozin's Comet, Part 3: Into the Inferno",Azula,27,13149,Fire,3,20,"Aaron Ehasz, Michael Dante DiMartino, Bryan Konietzko",Joaquim Dos Santos,9.8,60
"Sozin's Comet, Part 3: Into the Inferno",Aang,2,13243,Fire,3,20,"Aaron Ehasz, Michael Dante DiMartino, Bryan Konietzko",Joaquim Dos Santos,9.8,60
"Sozin's Comet, Part 3: Into the Inferno",Aang,2,13237,Fire,3,20,"Aaron Ehasz, Michael Dante DiMartino, Bryan Konietzko",Joaquim Dos Santos,9.8,60
"Sozin's Comet, Part 2: The Old Masters",Zuko,29,13131,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Zuko,29,13121,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Zuko,29,13119,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Zuko,29,13114,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Zuko,29,13112,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Zuko,29,13110,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Zuko,29,13108,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Zuko,29,13106,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Zuko,29,13104,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Zuko,29,13102,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Zuko,29,13094,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Zuko,29,13092,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Zuko,29,13090,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Zuko,29,13077,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Zuko,29,13074,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Zuko,29,13072,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Zuko,29,13068,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Zuko,29,13060,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Zuko,29,13033,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Zuko,29,13004,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Zuko,29,13001,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Zuko,29,12999,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Zuko,29,12993,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Zuko,29,12983,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Zuko,29,12977,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Zuko,29,12975,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Zuko,29,12973,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Zuko,29,12969,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Zuko,29,12966,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Yangchen,4,13087,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Yangchen,4,13085,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Yangchen,4,13083,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Yangchen,4,13081,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Toph,8,13126,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Toph,8,13115,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Toph,8,13103,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Toph,8,13037,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Toph,8,13017,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Toph,8,12996,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Toph,8,12992,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Toph,8,12985,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Suki,3,13117,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Suki,3,13057,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Suki,3,13030,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Sokka,12,13129,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Sokka,12,13125,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Sokka,12,13123,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Sokka,12,13061,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Sokka,12,13050,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Sokka,12,13040,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Sokka,12,13028,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Sokka,12,13024,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Sokka,12,13022,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Sokka,12,12995,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Sokka,12,12990,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Sokka,12,12965,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Piandao,5,13128,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Piandao,5,13069,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Piandao,5,13038,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Piandao,5,13032,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Piandao,5,13029,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Pakku,5,13036,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Pakku,5,13025,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Pakku,5,13023,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Pakku,5,13021,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Pakku,5,13019,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Ozai,1,13142,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Lion turtle,2,13140,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Lion turtle,2,13138,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Kyoshi,2,13047,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Kyoshi,2,13045,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Kuruk,1,13065,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Katara,10,13134,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Katara,10,13122,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Katara,10,13075,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Katara,10,13073,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Katara,10,13071,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Katara,10,13026,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Katara,10,13020,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Katara,10,13018,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Katara,10,12981,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Katara,10,12972,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",June,10,13002,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",June,10,12998,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",June,10,12991,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",June,10,12986,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",June,10,12984,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",June,10,12979,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",June,10,12976,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",June,10,12974,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",June,10,12970,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",June,10,12968,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Jeong Jeong,2,13035,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Jeong Jeong,2,13027,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Iroh,13,13135,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Iroh,13,13132,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Iroh,13,13124,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Iroh,13,13120,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Iroh,13,13118,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Iroh,13,13116,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Iroh,13,13113,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Iroh,13,13111,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Iroh,13,13109,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Iroh,13,13107,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Iroh,13,13105,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Iroh,13,13093,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Iroh,13,13091,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Firebender,1,13053,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Bumi,9,13067,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Bumi,9,13058,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Bumi,9,13055,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Bumi,9,13051,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Bumi,9,13041,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Bumi,9,13039,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Bumi,9,13034,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Bumi,9,13031,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Bumi,9,13012,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Avatar Roku,3,13015,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Avatar Roku,3,13009,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Avatar Roku,3,13007,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Aang,18,13137,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Aang,18,13100,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Aang,18,13098,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Aang,18,13096,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Aang,18,13088,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Aang,18,13086,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Aang,18,13084,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Aang,18,13082,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Aang,18,13079,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Aang,18,13063,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Aang,18,13048,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Aang,18,13046,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Aang,18,13043,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Aang,18,13014,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Aang,18,13010,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Aang,18,13008,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Aang,18,13006,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 2: The Old Masters",Aang,18,12988,Fire,3,19,Aaron Ehasz,Giancarlo Volpe,9.5,59
"Sozin's Comet, Part 1: The Phoenix King",Zuko,39,12958,Fire,3,18,Michael Dante DiMartino,Ethan Spaulding,9.1,58
"Sozin's Comet, Part 1: The Phoenix King",Zuko,39,12953,Fire,3,18,Michael Dante DiMartino,Ethan Spaulding,9.1,58
"Sozin's Comet, Part 1: The Phoenix King",Zuko,39,12933,Fire,3,18,Michael Dante DiMartino,Ethan Spaulding,9.1,58
"Sozin's Comet, Part 1: The Phoenix King",Zuko,39,12928,Fire,3,18,Michael Dante DiMartino,Ethan Spaulding,9.1,58
"Sozin's Comet, Part 1: The Phoenix King",Zuko,39,12925,Fire,3,18,Michael Dante DiMartino,Ethan Spaulding,9.1,58
"Sozin's Comet, Part 1: The Phoenix King",Zuko,39,12920,Fire,3,18,Michael Dante DiMartino,Ethan Spaulding,9.1,58
"Sozin's Comet, Part 1: The Phoenix King",Zuko,39,12916,Fire,3,18,Michael Dante DiMartino,Ethan Spaulding,9.1,58
"Sozin's Comet, Part 1: The Phoenix King",Zuko,39,12914,Fire,3,18,Michael Dante DiMartino,Ethan Spaulding,9.1,58
"Sozin's Comet, Part 1: The Phoenix King",Zuko,39,12904,Fire,3,18,Michael Dante DiMartino,Ethan Spaulding,9.1,58
"Sozin's Comet, Part 1: The Phoenix King",Zuko,39,12894,Fire,3,18,Michael Dante DiMartino,Ethan Spaulding,9.1,58
"Sozin's Comet, Part 1: The Phoenix King",Zuko,39,12890,Fire,3,18,Michael Dante DiMartino,Ethan Spaulding,9.1,58
"Sozin's Comet, Part 1: The Phoenix King",Zuko,39,12883,Fire,3,18,Michael Dante DiMartino,Ethan Spaulding,9.1,58
"Sozin's Comet, Part 1: The Phoenix King",Zuko,39,12874,Fire,3,18,Michael Dante DiMartino,Ethan Spaulding,9.1,58
"Sozin's Comet, Part 1: The Phoenix King",Zuko,39,12872,Fire,3,18,Michael Dante DiMartino,Ethan Spaulding,9.1,58
"Sozin's Comet, Part 1: The Phoenix King",Zuko,39,12870,Fire,3,18,Michael Dante DiMartino,Ethan Spaulding,9.1,58
"Sozin's Comet, Part 1: The Phoenix King",Zuko,39,12868,Fire,3,18,Michael Dante DiMartino,Ethan Spaulding,9.1,58
"Sozin's Comet, Part 1: The Phoenix King",Zuko,39,12866,Fire,3,18,Michael Dante DiMartino,Ethan Spaulding,9.1,58
"Sozin's Comet, Part 1: The Phoenix King",Zuko,39,12863,Fire,3,18,Michael Dante DiMartino,Ethan Spaulding,9.1,58
"Sozin's Comet, Part 1: The Phoenix King",Zuko,39,12851,Fire,3,18,Michael Dante DiMartino,Ethan Spaulding,9.1,58
"Sozin's Comet, Part 1: The Phoenix King",Zuko,39,12834,Fire,3,18,Michael Dante DiMartino,Ethan Spaulding,9.1,58
"Sozin's Comet, Part 1: The Phoenix King",Zuko,39,12830,Fire,3,18,Michael Dante DiMartino,Ethan Spaulding,9.1,58
"Sozin's Comet, Part 1: The Phoenix King",Zuko,39,12828,Fire,3,18,Michael Dante DiMartino,Ethan Spaulding,9.1,58
"Sozin's Comet, Part 1: The Phoenix King",Zuko,39,12826,Fire,3,18,Michael Dante DiMartino,Ethan Spaulding,9.1,58
"Sozin's Comet, Part 1: The Phoenix King",Zuko,39,12824,Fire,3,18,Michael Dante DiMartino,Ethan Spaulding,9.1,58
"Sozin's Comet, Part 1: The Phoenix King",Zuko,39,12812,Fire,3,18,Michael Dante DiMartino,Ethan Spaulding,9.1,58
"Sozin's Comet, Part 1: The Phoenix King",Zuko,39,12810,Fire,3,18,Michael Dante DiMartino,Ethan Spaulding,9.1,58
"Sozin's Comet, Part 1: The Phoenix King",Zuko,39,12806,Fire,3,18,Michael Dante DiMartino,Ethan Spaulding,9.1,58
